"DomainDNS","ObjectDN","ObjectType","SamAccountName","IsProtectedByAdminSDHolder","Trustee","TrusteeShortName","AccessControlType","ActiveDirectoryRights","IsInherited","IsSafePrincipal","IsDangerousForProtectedObjects"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=AdminSDHolder,CN=System,DC=mathiasmotron,DC=com","AdminSDHolder","AdminSDHolder","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
