"HostName","ControlId","ControlName","Owner","Mode","Status","Action","EvaluatedAtUtc","DesiredState","ActualState","DifferingProperties","Message"
"MM-DC1.mathiasmotron.com","DSC-01-Spooler","Print Spooler stopped and disabled","DSC","Audit","NonCompliant","Test","2026-09-25T13:02:27.6577045Z","{""Name"":""Spooler"",""State"":""Stopped"",""StartupType"":""Disabled""}","{""Name"":""Spooler"",""State"":""Running"",""StartupType"":""Automatic""}","State, StartupType",""
